date,state,cases_new,cases_recovered,cases_active,daily_full,FIXED,FIXED2,new_exposed_over,new_exposed_under,new_exposed,E= NewCt+1 / delta,dE = NewInf-NewC,S,S/N,S/N * I,beta_new,gamma_new,v_t = V/S,,,,,,,,,,,,date,line_state_number,line_Cases_new,Line_cases_new_Asymptomatic,line_cases_new_symptomatic,line_state,line_p_symp,
7/5/2021,Perlis,0,2,18,1885,,,1.666666667,1,1.333333333,12,1.333333333,254949,0.997843444,17.961182,0.074234164,0.166666667,0.007393636,,,,,,,,,,,,05/07/2021,9,0,0,0,Perlis,#DIV/0!,
7/6/2021,Perlis,2,3,17,1808,,,2,1.333333333,1.666666667,12,-0.333333333,254947,0.997835616,16.96320548,0.09825187,0.294117647,0.00709167,,,,,,,,,,,,06/07/2021,9,2,0,2,Perlis,1,
7/7/2021,Perlis,2,5,14,2600,,,3,1.166666667,2.083333333,6,0.083333333,254945,0.997827789,13.96958904,0.149133473,0.214285714,0.010198278,,,,,,,,,,,,07/07/2021,9,2,1,1,Perlis,0.5,
7/8/2021,Perlis,1,3,12,1388,,,2.5,2.166666667,2.333333333,6,1.333333333,254944,0.997823875,11.9738865,0.194868503,0.333333333,0.005444333,,,,,,,,,,,,08/07/2021,9,1,0,1,Perlis,1,
7/9/2021,Perlis,1,4,9,898,,,3.166666667,2.333333333,2.75,24,1.75,254943,0.997819961,8.980379648,0.306223134,0,0.003522356,,,,,,,,,,,,09/07/2021,9,1,0,1,Perlis,1,
7/10/2021,Perlis,4,0,13,1837,,,3.333333333,3.166666667,3.25,6,-0.75,254939,0.997804305,12.97145597,0.250550132,0.230769231,0.007205645,,,,,,,,,,,,10/07/2021,9,4,1,3,Perlis,0.75,
7/11/2021,Perlis,1,3,11,2121,,,3.666666667,2.833333333,3.25,0,2.25,254938,0.997800391,10.97580431,0.296105862,0,0.00831967,,,,,,,,,,,,11/07/2021,9,1,0,1,Perlis,1,
7/12/2021,Perlis,0,0,11,1760,,,3.5,2.666666667,3.083333333,0,3.083333333,254938,0.997800391,10.97580431,0.280920946,0.363636364,0.006903639,,,,,,,,,,,,12/07/2021,9,0,0,0,Perlis,#DIV/0!,
7/13/2021,Perlis,0,4,7,1715,,,4,1.833333333,2.916666667,18,2.916666667,254938,0.997800391,6.98460274,0.417585191,0,0.006727126,,,,,,,,,,,,13/07/2021,9,0,0,0,Perlis,#DIV/0!,
7/14/2021,Perlis,3,0,10,1541,,,3.333333333,2.666666667,3,18,0,254935,0.99778865,9.977886497,0.300664875,0,0.006044678,,,,,,,,,,,,14/07/2021,9,3,1,2,Perlis,0.666666667,
7/15/2021,Perlis,3,0,13,1243,,,4.333333333,2.333333333,3.333333333,42,0.333333333,254932,0.997776908,12.9710998,0.25698155,0.076923077,0.00487581,,,,,,,,,,,,15/07/2021,9,3,0,3,Perlis,1,
7/16/2021,Perlis,7,1,19,1683,,,5.166666667,3.333333333,4.25,6,-2.75,254925,0.997749511,18.9572407,0.224188745,0,0.006601942,,,,,,,,,,,,16/07/2021,9,7,0,7,Perlis,1,
7/17/2021,Perlis,1,0,20,2,,,5.333333333,4.666666667,5,30,4,254924,0.997745597,19.95491194,0.250564874,0,7.84548E-06,,,,,,,,,,,,17/07/2021,9,1,1,0,Perlis,0,
7/18/2021,Perlis,5,0,25,2271,,,5.333333333,4.666666667,5,6,0,254919,0.997726027,24.94315068,0.200455831,0.04,0.008908712,,,,,,,,,,,,18/07/2021,9,5,1,4,Perlis,0.8,
7/19/2021,Perlis,1,1,25,645,,,5.5,4,4.75,12,3.75,254918,0.997722114,24.94305284,0.190433787,0.08,0.002530225,,,,,,,,,,,,19/07/2021,9,1,0,1,Perlis,1,
7/20/2021,Perlis,2,2,25,56,,,6.166666667,4,5.083333333,12,3.083333333,254916,0.997714286,24.94285714,0.20379916,0.04,0.00021968,,,,,,,,,,,,20/07/2021,9,2,0,2,Perlis,1,
7/21/2021,Perlis,2,1,26,79,,,7.833333333,4.5,6.166666667,36,4.166666667,254914,0.997706458,25.94036791,0.237724719,0.192307692,0.000309908,,,,,,,,,,,,21/07/2021,9,2,1,1,Perlis,0.5,
7/22/2021,Perlis,6,5,27,699,,,9.333333333,5,7.166666667,18,1.166666667,254908,0.997682975,26.93744031,0.26604854,0.037037037,0.002742166,,,,,,,,,,,,22/07/2021,9,6,0,6,Perlis,1,
7/23/2021,Perlis,3,1,29,992,,,11.16666667,7.333333333,9.25,42,6.25,254905,0.997671233,28.93246575,0.319710047,0.034482759,0.003891646,,,,,,,,,,,,23/07/2021,9,3,1,2,Perlis,0.666666667,
7/24/2021,Perlis,7,1,35,474,,,12.33333333,10.5,11.41666667,60,4.416666667,254898,0.997643836,34.91753425,0.32696085,0,0.001859567,,,,,,,,,,,,24/07/2021,9,7,0,7,Perlis,1,
7/25/2021,Perlis,10,0,45,420,,,13.16666667,11.5,12.33333333,12,2.333333333,254888,0.997604697,44.89221135,0.274732141,0.088888889,0.001647783,,,,,,,,,,,,25/07/2021,9,10,0,10,Perlis,1,
7/26/2021,Perlis,2,4,43,672,,,14.5,11,12.75,12,10.75,254886,0.997596869,42.89666536,0.297225901,0,0.002636473,,,,,,,,,,,,26/07/2021,9,2,0,2,Perlis,1,
7/27/2021,Perlis,2,0,44,1337,,,13.5,10.66666667,12.08333333,18,10.08333333,254884,0.997589041,43.89391781,0.275284913,0.159090909,0.005245523,,,,,,,,,,,,27/07/2021,9,2,0,2,Perlis,1,
7/28/2021,Perlis,3,7,40,1892,,,12.83333333,8.666666667,10.75,60,7.75,254881,0.997577299,39.90309198,0.269402682,0,0.007423072,,,,,,,,,,,,28/07/2021,9,3,0,3,Perlis,1,
7/29/2021,Perlis,10,0,50,1902,,,17,6.666666667,11.83333333,78,1.833333333,254871,0.99753816,49.87690802,0.23725074,0.06,0.007462599,,,,,,,,,,,,29/07/2021,9,10,0,10,Perlis,1,
7/30/2021,Perlis,13,3,60,1458,,,14.5,12,13.25,96,0.25,254858,0.99748728,59.84923679,0.221389624,0,0.005720833,,,,,,,,,,,,30/07/2021,9,13,0,13,Perlis,1,
7/31/2021,Perlis,16,0,76,764,,,16.66666667,11.83333333,14.25,126,-1.75,254842,0.997424658,75.80427397,0.187984123,0.118421053,0.002997936,,,,,,,,,,,,31/07/2021,9,16,1,15,Perlis,0.9375,
8/1/2021,Perlis,21,9,87,512,,,19.5,13.66666667,16.58333333,54,-4.416666667,254821,0.997342466,86.76879452,0.191120937,0.091954023,0.002009254,,,,,,,,,,,,01/08/2021,9,21,9,12,Perlis,0.571428571,
8/2/2021,Perlis,9,8,87,971,,,22.5,17,19.75,42,10.75,254812,0.997307241,86.76572994,0.227624432,0.08045977,0.003810653,,,,,,,,,,,,02/08/2021,9,9,1,8,Perlis,0.888888889,
8/3/2021,Perlis,7,7,87,1832,,,25.66666667,20.33333333,23,66,16,254805,0.997279843,86.76334638,0.265088899,0.034482759,0.007189812,,,,,,,,,,,,03/08/2021,9,7,0,7,Perlis,1,
8/4/2021,Perlis,11,3,95,2158,,,32.5,17.33333333,24.91666667,24,13.91666667,254794,0.997236791,94.73749511,0.263007446,0.042105263,0.008469587,,,,,,,,,,,,04/08/2021,9,11,2,9,Perlis,0.818181818,
8/5/2021,Perlis,4,4,94,3183,,,35.83333333,24.66666667,30.25,54,26.25,254790,0.997221135,93.73878669,0.322705265,0.074468085,0.012492641,,,,,,,,,,,,05/08/2021,9,4,1,3,Perlis,0.75,
8/6/2021,Perlis,9,7,95,1564,,,38.33333333,31.16666667,34.75,246,25.75,254781,0.99718591,94.73266145,0.366821743,0.126315789,0.006138605,,,,,,,,,,,,06/08/2021,9,9,0,9,Perlis,1,
8/7/2021,Perlis,41,12,124,41,,,38,30.66666667,34.33333333,36,-6.666666667,254740,0.99702544,123.6311546,0.277707779,0.096774194,0.000160948,,,,,,,,,,,,07/08/2021,9,41,17,24,Perlis,0.585365854,
8/8/2021,Perlis,6,12,118,660,,,40.16666667,29.16666667,34.66666667,132,28.66666667,254734,0.997001957,117.6462309,0.29466874,0.016949153,0.002590938,,,,,,,,,,,,08/08/2021,9,6,0,6,Perlis,1,
8/9/2021,Perlis,22,2,138,1549,,,43.66666667,31.5,37.58333333,144,15.58333333,254712,0.996915851,137.5743875,0.27318554,0.115942029,0.006081378,,,,,,,,,,,,09/08/2021,9,22,1,21,Perlis,0.954545455,
8/10/2021,Perlis,24,16,145,34,,,46.83333333,31.5,39.16666667,174,15.16666667,254688,0.996821918,144.5391781,0.270976127,0.020689655,0.000133497,,,,,,,,,,,,10/08/2021,9,24,2,22,Perlis,0.916666667,
8/11/2021,Perlis,29,3,171,114,,,49.16666667,28.33333333,38.75,138,9.75,254659,0.996708415,170.4371389,0.227356551,0.005847953,0.000447657,,,,,,,,,,,,11/08/2021,9,29,2,27,Perlis,0.931034483,
8/12/2021,Perlis,23,1,193,2313,,,45.33333333,35.5,40.41666667,300,17.41666667,254636,0.996618395,192.3473503,0.210123335,0.015544041,0.009083555,,,,,,,,,,,,12/08/2021,9,23,2,21,Perlis,0.913043478,
8/13/2021,Perlis,50,3,240,2273,,,50.83333333,38.5,44.66666667,366,-5.333333333,254586,0.996422701,239.1414481,0.186779277,0.125,0.008928221,,,,,,,,,,,,13/08/2021,9,50,0,50,Perlis,1,
8/14/2021,Perlis,61,30,271,1603,,,57,41.33333333,49.16666667,126,-11.83333333,254525,0.996183953,269.9658513,0.1821218,0.066420664,0.006298006,,,,,,,,,,,,14/08/2021,9,61,1,60,Perlis,0.983606557,
8/15/2021,Perlis,21,18,274,1909,,,63.16666667,42.5,52.83333333,120,31.83333333,254504,0.996101761,272.9318826,0.193576994,0.058394161,0.007500864,,,,,,,,,,,,15/08/2021,9,21,0,21,Perlis,1,
8/16/2021,Perlis,20,16,277,2515,,,62.16666667,47.83333333,55,222,35,254484,0.996023483,275.8985049,0.19934867,0.083032491,0.009882743,,,,,,,,,,,,16/08/2021,9,20,1,19,Perlis,0.95,
8/17/2021,Perlis,37,23,291,2358,,,66.33333333,44.5,55.41666667,300,18.41666667,254447,0.995878669,289.8006928,0.191223375,0.096219931,0.009267156,,,,,,,,,,,,17/08/2021,9,37,3,34,Perlis,0.918918919,
8/18/2021,Perlis,50,28,313,2961,,,68.33333333,49.33333333,58.83333333,252,8.833333333,254397,0.995682975,311.648771,0.188780893,0.051118211,0.011639288,,,,,,,,,,,,18/08/2021,9,50,4,46,Perlis,0.92,
8/19/2021,Perlis,42,16,339,2199,,,78.33333333,53,65.66666667,384,23.66666667,254355,0.995518591,337.4808023,0.194578969,0.053097345,0.008645397,,,,,,,,,,,,19/08/2021,9,42,1,41,Perlis,0.976190476,
8/20/2021,Perlis,64,18,384,1023,,,78.66666667,59.83333333,69.25,228,5.25,254291,0.995268102,382.1829511,0.181195942,0.111979167,0.00402295,,,,,,,,,,,,20/08/2021,9,64,3,61,Perlis,0.953125,
8/21/2021,Perlis,38,43,379,1175,,,81,56.83333333,68.91666667,324,30.91666667,254253,0.995119374,377.1502427,0.182730007,0.029023747,0.004621381,,,,,,,,,,,,21/08/2021,9,38,0,38,Perlis,1,
8/22/2021,Perlis,54,11,421,1595,,,79.33333333,61.33333333,70.33333333,342,16.33333333,254199,0.994908023,418.8562779,0.167917582,0.028503563,0.006274612,,,,,,,,,,,,22/08/2021,9,54,2,52,Perlis,0.962962963,
8/23/2021,Perlis,57,12,463,1847,,,77.5,60.83333333,69.16666667,444,12.16666667,254142,0.994684932,460.5391233,0.150186299,0.064794816,0.007267591,,,,,,,,,,,,23/08/2021,9,57,3,54,Perlis,0.947368421,
8/24/2021,Perlis,74,30,507,1376,,,81.33333333,53.66666667,67.5,264,-6.5,254068,0.994395303,504.1584188,0.133886488,0.047337278,0.005415873,,,,,,,,,,,,24/08/2021,9,74,0,74,Perlis,1,
8/25/2021,Perlis,44,24,527,1127,,,82,52.33333333,67.16666667,402,23.16666667,254024,0.994223092,523.9555695,0.128191531,0.072106262,0.004436589,,,,,,,,,,,,25/08/2021,9,44,7,37,Perlis,0.840909091,
8/26/2021,Perlis,67,38,553,608,,,82.16666667,56.33333333,69.25,456,2.25,253957,0.993960861,549.6603562,0.125986892,0.068716094,0.002394106,,,,,,,,,,,,26/08/2021,9,67,15,52,Perlis,0.776119403,
8/27/2021,Perlis,76,38,590,344,,,85.83333333,61,73.41666667,588,-2.583333333,253881,0.993663405,586.261409,0.125228551,0.094915254,0.001354966,,,,,,,,,,,,27/08/2021,9,76,21,55,Perlis,0.723684211,
8/28/2021,Perlis,98,56,632,1598,,,80.33333333,63.33333333,71.83333333,336,-26.16666667,253783,0.993279843,627.7528611,0.114429321,0.042721519,0.006296718,,,,,,,,,,,,28/08/2021,9,98,17,81,Perlis,0.826530612,
8/29/2021,Perlis,56,27,661,883,,,73,64.16666667,68.58333333,426,12.58333333,253727,0.993060665,656.4130998,0.104481969,0.042360061,0.003480118,,,,,,,,,,,,29/08/2021,9,56,20,36,Perlis,0.642857143,
8/30/2021,Perlis,71,28,701,829,,,79.83333333,52.5,66.16666667,384,-4.833333333,253656,0.992782779,695.940728,0.095075146,0.078459344,0.003268206,,,,,,,,,,,,30/08/2021,9,71,6,65,Perlis,0.915492958,
8/31/2021,Perlis,64,55,710,703,,,82.83333333,51.5,67.16666667,198,3.166666667,253592,0.99253229,704.6979256,0.095312707,0.056338028,0.002772169,,,,,,,,,,,,31/08/2021,9,64,11,53,Perlis,0.828125,
9/1/2021,Perlis,33,40,702,3731,,,82.33333333,53,67.66666667,540,34.66666667,253559,0.992403131,696.666998,0.09712914,0.054131054,0.014714524,,,,,,,,,,,,01/09/2021,9,33,1,32,Perlis,0.96969697,
9/2/2021,Perlis,90,38,752,1208,,,78,52.83333333,65.41666667,480,-24.58333333,253469,0.992050881,746.0222622,0.087687285,0.07712766,0.004765869,,,,,,,,,,,,02/09/2021,9,90,5,85,Perlis,0.944444444,
9/3/2021,Perlis,80,58,771,817,,,76.16666667,58.66666667,67.41666667,594,-12.58333333,253389,0.991737769,764.62982,0.088169026,0.051880674,0.003224292,,,,,,,,,,,,03/09/2021,9,80,4,76,Perlis,0.95,
9/4/2021,Perlis,99,40,828,1547,,,76.66666667,66.5,71.58333333,468,-27.41666667,253290,0.991350294,820.8380431,0.087207621,0.095410628,0.006107624,,,,,,,,,,,,04/09/2021,9,99,5,94,Perlis,0.949494949,
9/5/2021,Perlis,78,79,826,1208,,,78.33333333,61,69.66666667,228,-8.333333333,253212,0.99104501,818.6031781,0.08510432,0.044794189,0.004770706,,,,,,,,,,,,05/09/2021,9,78,7,71,Perlis,0.91025641,
9/6/2021,Perlis,38,37,825,927,,,84,48,66,120,28,253174,0.990896282,817.4894325,0.080734989,0.078787879,0.003661513,,,,,,,,,,,,06/09/2021,9,38,1,37,Perlis,0.973684211,
9/7/2021,Perlis,20,65,778,1066,,,79.33333333,53.16666667,66.25,444,46.25,253154,0.990818004,770.856407,0.085943373,0.041131105,0.004210876,,,,,,,,,,,,07/09/2021,9,20,2,18,Perlis,0.9,
9/8/2021,Perlis,74,32,819,706,,,73.33333333,54.33333333,63.83333333,648,-10.16666667,253080,0.990528376,811.2427397,0.078685861,0.075702076,0.002789632,,,,,,,,,,,,08/09/2021,9,74,6,68,Perlis,0.918918919,
9/9/2021,Perlis,108,62,864,1219,,,66.66666667,50,58.33333333,462,-49.66666667,252972,0.990105675,855.4513033,0.068190127,0.118055556,0.004818715,,,,,,,,,,,,09/09/2021,9,108,9,99,Perlis,0.916666667,
9/10/2021,Perlis,77,102,838,1103,,,68.16666667,48.66666667,58.41666667,438,-18.58333333,252895,0.989804305,829.4560078,0.070427685,0.099045346,0.004361494,,,,,,,,,,,,10/09/2021,9,77,6,71,Perlis,0.922077922,
9/11/2021,Perlis,73,83,826,1198,,,69.83333333,56.33333333,63.08333333,402,-9.916666667,252822,0.989518591,817.3423562,0.07718104,0.055690073,0.004738512,,,,,,,,,,,,11/09/2021,9,73,11,62,Perlis,0.849315068,
9/12/2021,Perlis,67,46,846,802,,,68.66666667,46.83333333,57.75,246,-9.25,252755,0.98925636,836.9108806,0.069003763,0.078014184,0.003173033,,,,,,,,,,,,12/09/2021,9,67,9,58,Perlis,0.865671642,
9/13/2021,Perlis,41,66,820,3046,,,66.83333333,37.33333333,52.08333333,180,11.08333333,252714,0.98909589,811.0586301,0.064216484,0.073170732,0.012053151,,,,,,,,,,,,13/09/2021,9,41,2,39,Perlis,0.951219512,
9/14/2021,Perlis,30,60,789,4706,,,72.33333333,46.66666667,59.5,648,29.5,252684,0.988978474,780.3040157,0.076252331,0.059569075,0.018624052,,,,,,,,,,,,14/09/2021,9,30,6,24,Perlis,0.8,
9/15/2021,Perlis,108,47,847,4115,,,76.33333333,60,68.16666667,480,-39.83333333,252576,0.988555773,837.3067397,0.081411821,0.113341204,0.016292126,,,,,,,,,,,,15/09/2021,9,108,12,96,Perlis,0.888888889,
9/16/2021,Perlis,80,96,829,101,,,73.66666667,58.16666667,65.91666667,246,-14.08333333,252496,0.988242661,819.2531663,0.080459459,0.095295537,0.000400006,,,,,,,,,,,,16/09/2021,9,80,3,77,Perlis,0.9625,
9/17/2021,Perlis,41,79,790,2142,,,74.33333333,52.5,63.41666667,198,22.41666667,252455,0.988082192,780.5849315,0.081242494,0.112658228,0.00848468,,,,,,,,,,,,17/09/2021,9,41,1,40,Perlis,0.975609756,
9/18/2021,Perlis,33,89,734,1165,,,74.33333333,62,68.16666667,456,35.16666667,252422,0.987953033,725.1575264,0.094002564,0.099455041,0.004615287,,,,,,,,,,,,18/09/2021,9,33,3,30,Perlis,0.909090909,
9/19/2021,Perlis,76,73,736,1564,,,73.66666667,54.33333333,64,306,-12,252346,0.987655577,726.9145049,0.088043366,0.058423913,0.006197839,,,,,,,,,,,,19/09/2021,9,76,16,60,Perlis,0.789473684,
9/20/2021,Perlis,51,43,743,1639,,,70.66666667,38.66666667,54.66666667,138,3.666666667,252295,0.987455969,733.6797847,0.074510253,0.057873486,0.006496363,,,,,,,,,,,,20/09/2021,9,51,5,46,Perlis,0.901960784,
9/21/2021,Perlis,23,43,722,200,,,68,41,54.5,582,31.5,252272,0.987365949,712.8782153,0.076450646,0.065096953,0.000792795,,,,,,,,,,,,21/09/2021,9,23,1,22,Perlis,0.956521739,
9/22/2021,Perlis,97,47,771,1371,,,70.66666667,54.33333333,62.5,678,-34.5,252175,0.986986301,760.9664384,0.0821324,0.163424125,0.005436701,,,,,,,,,,,,22/09/2021,9,97,20,77,Perlis,0.793814433,
9/23/2021,Perlis,113,126,756,2288,,,77.5,54.5,66,390,-47,252062,0.986544031,745.8272877,0.088492337,0.104497354,0.009077132,,,,,,,,,,,,23/09/2021,9,113,10,103,Perlis,0.911504425,
9/24/2021,Perlis,65,79,742,1806,,,75.16666667,55.66666667,65.41666667,102,0.416666667,251997,0.986289628,731.8269041,0.089388169,0.101078167,0.007166752,,,,,,,,,,,,24/09/2021,9,65,8,57,Perlis,0.876923077,
9/25/2021,Perlis,17,75,682,1189,,,72.66666667,63.5,68.08333333,480,51.08333333,251980,0.986223092,672.6041487,0.101223481,0.052785924,0.004718628,,,,,,,,,,,,25/09/2021,9,17,1,16,Perlis,0.941176471,
9/26/2021,Perlis,80,36,723,1163,,,77.33333333,56.33333333,66.83333333,306,-13.16666667,251900,0.98590998,712.8129159,0.093759992,0.067773167,0.004616911,,,,,,,,,,,,26/09/2021,9,80,10,70,Perlis,0.875,
9/27/2021,Perlis,51,49,725,848,,,71.16666667,48,59.58333333,114,8.583333333,251849,0.985710372,714.6400196,0.08337531,0.034482759,0.003367097,,,,,,,,,,,,27/09/2021,9,51,4,47,Perlis,0.921568627,
9/28/2021,Perlis,19,25,714,796,,,88.33333333,41.5,64.91666667,474,45.91666667,251830,0.985636008,703.7441096,0.092244703,0.117647059,0.003160862,,,,,,,,,,,,28/09/2021,9,19,0,19,Perlis,1,
9/29/2021,Perlis,79,84,709,1362,,,90.5,65.16666667,77.83333333,582,-1.166666667,251751,0.98532681,698.5967084,0.111413828,0.083215797,0.005410108,,,,,,,,,,,,29/09/2021,9,79,5,74,Perlis,0.936708861,
9/30/2021,Perlis,97,59,741,1282,,,91.83333333,69.83333333,80.83333333,486,-16.16666667,251654,0.984947162,729.8458474,0.110753981,0.053981107,0.005094296,,,,,,,,,,,,30/09/2021,9,97,6,91,Perlis,0.93814433,
10/1/2021,Perlis,81,40,780,394,,,88.83333333,74.83333333,81.83333333,348,0.833333333,251573,0.984630137,768.0115068,0.106552223,0.065384615,0.001566146,,,,,,,,,,,,01/10/2021,9,81,23,58,Perlis,0.716049383,
10/2/2021,Perlis,58,51,787,214,,,87.66666667,75,81.33333333,396,23.33333333,251515,0.984403131,774.7252642,0.104983453,0.091486658,0.000850844,,,,,,,,,,,,02/10/2021,9,58,10,48,Perlis,0.827586207,
10/3/2021,Perlis,66,72,778,332,,,89.33333333,72.83333333,81.08333333,216,15.08333333,251449,0.984144814,765.6646654,0.105899275,0.075835476,0.001320347,,,,,,,,,,,,03/10/2021,9,66,20,46,Perlis,0.696969697,
10/4/2021,Perlis,36,59,753,738,,,87.66666667,49,68.33333333,282,32.33333333,251413,0.984003914,740.9549472,0.092223331,0.007968127,0.002935409,,,,,,,,,,,,04/10/2021,9,36,1,35,Perlis,0.972222222,
10/5/2021,Perlis,47,6,791,637,,,68,38.66666667,53.33333333,252,6.333333333,251366,0.983819961,778.201589,0.068534084,0.134007585,0.002534153,,,,,,,,,,,,05/10/2021,9,47,10,37,Perlis,0.787234043,
10/6/2021,Perlis,42,106,725,526,,,61.33333333,41.33333333,51.33333333,1200,9.333333333,251324,0.983655577,713.1502935,0.071981087,0.122758621,0.002092916,,,,,,,,,,,,06/10/2021,9,42,0,42,Perlis,1,
10/7/2021,Perlis,200,89,833,91,,,55.33333333,42.33333333,48.83333333,564,-151.1666667,251124,0.982872798,818.7330411,0.059645001,0.039615846,0.000362371,,,,,,,,,,,,07/10/2021,9,200,94,106,Perlis,0.53,
10/8/2021,Perlis,94,33,894,541,,,55.83333333,42.5,49.16666667,396,-44.83333333,251030,0.982504892,878.3593738,0.05597557,0.049217002,0.002155121,,,,,,,,,,,,08/10/2021,9,94,21,73,Perlis,0.776595745,
10/9/2021,Perlis,66,44,915,129,,,54,41.5,47.75,288,-18.25,250964,0.982246575,898.7556164,0.053129014,0.077595628,0.000514018,,,,,,,,,,,,09/10/2021,9,66,11,55,Perlis,0.833333333,
10/10/2021,Perlis,48,71,891,66,,,45.33333333,39.16666667,42.25,174,-5.75,250916,0.982058708,875.0143092,0.048284925,0.032547699,0.000263036,,,,,,,,,,,,10/10/2021,9,48,12,36,Perlis,0.75,
10/11/2021,Perlis,29,29,890,2803,,,44.83333333,26.33333333,35.58333333,342,6.583333333,250887,0.981945205,873.9312329,0.0407164,0.029213483,0.01117236,,,,,,,,,,,,11/10/2021,9,29,5,24,Perlis,0.827586207,
10/12/2021,Perlis,57,26,918,1637,,,36.66666667,22.16666667,29.41666667,192,-27.58333333,250830,0.981722114,901.2209002,0.032640906,0.087145969,0.006526333,,,,,,,,,,,,12/10/2021,9,57,18,39,Perlis,0.684210526,
10/13/2021,Perlis,32,80,867,1692,,,34.83333333,22.66666667,28.75,492,-3.25,250798,0.981596869,851.0444853,0.033782018,0.133794694,0.006746465,,,,,,,,,,,,13/10/2021,9,32,5,27,Perlis,0.84375,
10/14/2021,Perlis,82,116,830,1135,,,36.33333333,21.33333333,28.83333333,324,-53.16666667,250716,0.98127593,814.4590215,0.035401822,0.089156627,0.004527035,,,,,,,,,,,,14/10/2021,9,82,36,46,Perlis,0.56097561,
10/15/2021,Perlis,54,74,809,1384,,,34.5,24.83333333,29.66666667,180,-24.33333333,250662,0.981064579,793.6812446,0.037378566,0.111248455,0.005521379,,,,,,,,,,,,15/10/2021,9,54,14,40,Perlis,0.740740741,
10/16/2021,Perlis,30,90,749,456,,,34.83333333,30.66666667,32.75,306,2.75,250632,0.980947162,734.7294247,0.044574232,0.090787717,0.001819401,,,,,,,,,,,,16/10/2021,9,30,28,2,Perlis,0.066666667,
10/17/2021,Perlis,51,68,731,896,,,37.83333333,29.16666667,33.5,108,-17.5,250581,0.980747554,716.9264618,0.046727247,0.013679891,0.00357569,,,,,,,,,,,,17/10/2021,9,51,16,35,Perlis,0.68627451,
10/18/2021,Perlis,18,10,737,2152,,,40,27.5,33.75,30,15.75,250563,0.980677104,722.7590254,0.046696062,0.047489824,0.008588658,,,,,,,,,,,,18/10/2021,9,18,3,15,Perlis,0.833333333,
10/19/2021,Perlis,5,35,705,2272,,,48.33333333,27.33333333,37.83333333,174,32.83333333,250558,0.980657534,691.3635616,0.054722776,0.045390071,0.009067761,,,,,,,,,,,,19/10/2021,9,5,2,3,Perlis,0.6,
10/20/2021,Perlis,29,32,702,2236,,,47.83333333,34.66666667,41.25,198,12.25,250529,0.980544031,688.34191,0.059926614,0.246438746,0.008925114,,,,,,,,,,,,20/10/2021,9,29,15,14,Perlis,0.482758621,
10/21/2021,Perlis,33,173,562,718,,,47.16666667,34.66666667,40.91666667,258,7.916666667,250496,0.980414873,550.9931585,0.074259845,0.153024911,0.002866313,,,,,,,,,,,,21/10/2021,9,33,13,20,Perlis,0.606060606,
10/22/2021,Perlis,43,86,519,1067,,,43.16666667,37.16666667,40.16666667,234,-2.833333333,250453,0.980246575,508.7479726,0.078951994,0.111753372,0.00426028,,,,,,,,,,,,22/10/2021,9,43,15,28,Perlis,0.651162791,
10/23/2021,Perlis,39,58,500,2166,,,47.5,36,41.75,240,2.75,250414,0.980093933,490.0469667,0.085195916,0.104,0.008649676,,,,,,,,,,,,23/10/2021,9,39,4,35,Perlis,0.897435897,
10/24/2021,Perlis,40,52,488,1413,,,52.66666667,36.66666667,44.66666667,120,4.666666667,250374,0.979937378,478.2094403,0.093403983,0.053278689,0.005643557,,,,,,,,,,,,24/10/2021,9,40,15,25,Perlis,0.625,
10/25/2021,Perlis,20,26,482,1248,,,50.16666667,31.83333333,41,138,21,250354,0.9798591,472.2920861,0.086810686,0.124481328,0.004984941,,,,,,,,,,,,25/10/2021,9,20,6,14,Perlis,0.7,
10/26/2021,Perlis,23,60,441,1436,,,42.66666667,29.66666667,36.16666667,252,13.16666667,250331,0.97976908,432.0781644,0.083703991,0.074829932,0.005736405,,,,,,,,,,,,26/10/2021,9,23,5,18,Perlis,0.782608696,
10/27/2021,Perlis,42,33,450,1159,,,39.66666667,30.16666667,34.91666667,498,-7.083333333,250289,0.979604697,440.8221135,0.079208065,0.173333333,0.004630647,,,,,,,,,,,,27/10/2021,9,42,11,31,Perlis,0.738095238,
10/28/2021,Perlis,83,78,455,795,,,38.83333333,31.16666667,35,240,-48,250206,0.979279843,445.5723288,0.078550659,0.087912088,0.003177382,,,,,,,,,,,,28/10/2021,9,83,16,67,Perlis,0.807228916,
10/29/2021,Perlis,40,40,455,307,,,39.33333333,28.5,33.91666667,210,-6.083333333,250166,0.979123288,445.5010959,0.0761315,0.054945055,0.001227185,,,,,,,,,,,,29/10/2021,9,40,3,37,Perlis,0.925,
10/30/2021,Perlis,35,25,464,167,,,35.83333333,22.66666667,29.25,96,-5.75,250131,0.978986301,454.2496438,0.064391905,0.11637931,0.00066765,,,,,,,,,,,,30/10/2021,9,35,3,32,Perlis,0.914285714,
10/31/2021,Perlis,16,54,425,377,,,32.66666667,22.33333333,27.5,276,11.5,250115,0.978923679,416.0425636,0.066099006,0.032941176,0.001507307,,,,,,,,,,,,31/10/2021,9,16,3,13,Perlis,0.8125,
11/1/2021,Perlis,46,14,454,219,,,33.66666667,21.83333333,27.75,324,-18.25,250069,0.97874364,444.3496125,0.062450825,0.017621145,0.000875758,,,,,,,,,,,,01/11/2021,9,46,0,46,Perlis,1,
